site,site_id,param_index_subset,param_name,param_label_short,obs_index,obs_block_name,obs_family,obs_label_short,obs_label_full,y_obs,y_prior,y_opt,obs_sigma,obs_variance,gain_value,abs_gain_value,rank_within_param_by_abs_gain
Howland Forest,US-Ho1,2,log_tau[soil_passive],$\tau_{\mathrm{passive}}$,12,resp_14C,resp_delta14C,resp[6],resp_14C[6],109.57666778564453,2432.262939453125,120.03776550292969,15.0,225.0,0.0013084904619110307,0.0013084904619110307,14
Howland Forest,US-Ho1,2,log_tau[soil_passive],$\tau_{\mathrm{passive}}$,13,resp_14C,resp_delta14C,resp[7],resp_14C[7],123.51847839355469,2416.3583984375,119.97411346435547,15.0,225.0,0.0013125659081617202,0.0013125659081617202,12
Howland Forest,US-Ho1,2,log_tau[soil_passive],$\tau_{\mathrm{passive}}$,14,resp_14C,resp_delta14C,resp[8],resp_14C[8],108.93997955322266,2160.4814453125,119.05305480957031,15.0,225.0,0.0013265812407701767,0.0013265812407701767,11
Howland Forest,US-Ho1,2,log_tau[soil_passive],$\tau_{\mathrm{passive}}$,15,resp_14C,resp_delta14C,resp[9],resp_14C[9],105.45958709716797,2134.583251953125,118.95349884033203,15.0,225.0,0.0013284677453889754,0.0013284677453889754,10
Howland Forest,US-Ho1,2,log_tau[soil_passive],$\tau_{\mathrm{passive}}$,16,resp_14C,resp_delta14C,resp[10],resp_14C[10],121.03535461425781,2091.422607421875,118.7816390991211,15.0,225.0,0.0013337538136499144,0.0013337538136499144,9
Howland Forest,US-Ho1,2,log_tau[soil_passive],$\tau_{\mathrm{passive}}$,17,resp_14C,resp_delta14C,resp[11],resp_14C[11],122.18989562988281,2000.08251953125,118.3774642944336,15.0,225.0,0.0013554405190742817,0.0013554405190742817,8
Howland Forest,US-Ho1,2,log_tau[soil_passive],$\tau_{\mathrm{passive}}$,18,c_stock,C_stocks,C[1],c_stock[1],5469.0,596.4224243164062,4053.091064453125,2187.6000548546344,4785594.0,3.9888687089578157e-07,3.9888687089578157e-07,25
Howland Forest,US-Ho1,2,log_tau[soil_passive],$\tau_{\mathrm{passive}}$,19,c_stock,C_stocks,C[2],c_stock[2],1900.0,2999.938720703125,1870.37646484375,760.0,577600.0,6.30767330986385e-06,6.30767330986385e-06,24
Howland Forest,US-Ho1,2,log_tau[soil_passive],$\tau_{\mathrm{passive}}$,20,c_stock,C_stocks,C[3],c_stock[3],4900.0,3526.9384765625,5084.79296875,1960.0,3841600.0,3.0916218274076157e-07,3.0916218274076157e-07,26
Howland Forest,US-Ho1,2,log_tau[soil_passive],$\tau_{\mathrm{passive}}$,21,israd_density_soil_active_1986,pool_delta14C,density:active_1986,israd_density_soil_active_1986,83.94999694824219,3960.038818359375,137.87342834472656,15.0,225.0,-0.0018365286288273145,0.0018365286288273145,3
Howland Forest,US-Ho1,2,log_tau[soil_passive],$\tau_{\mathrm{passive}}$,22,israd_density_soil_active_1996,pool_delta14C,density:active_1996,israd_density_soil_active_1996,94.0,3804.502685546875,137.48216247558594,20.0,400.0,-0.0010230623466700407,0.0010230623466700407,19
Howland Forest,US-Ho1,2,log_tau[soil_passive],$\tau_{\mathrm{passive}}$,23,israd_density_soil_active_1997,pool_delta14C,density:active_1997,israd_density_soil_active_1997,45.58000183105469,3514.091064453125,136.7166748046875,15.0,225.0,-0.0017861609157324917,0.0017861609157324917,5
Howland Forest,US-Ho1,2,log_tau[soil_passive],$\tau_{\mathrm{passive}}$,24,israd_density_soil_passive_1996,pool_delta14C,density:passive_1996,israd_density_soil_passive_1996,-78.66666412353516,415.385498046875,-15.06609058380127,24.88492068188585,619.25927734375,-0.00017404254546576488,0.00017404254546576488,22
Howland Forest,US-Ho1,2,log_tau[soil_passive],$\tau_{\mathrm{passive}}$,25,israd_density_soil_passive_1997,pool_delta14C,density:passive_1997,israd_density_soil_passive_1997,-68.0,413.7722473144531,-15.14565372467041,27.617928959282953,762.75,-0.00014662743049134472,0.00014662743049134472,23
Howland Forest,US-Ho1,3,log_f_transfer[soil_active→soil_slow],$f_{\mathrm{a\to s}}$,0,pool_14C,pool_delta14C,pool[1],pool_14C[1],284.0,3960.038818359375,137.87342834472656,15.0,225.0,0.0025582090003901377,0.0025582090003901377,2
Howland Forest,US-Ho1,3,log_f_transfer[soil_active→soil_slow],$f_{\mathrm{a\to s}}$,1,pool_14C,pool_delta14C,pool[2],pool_14C[2],113.60723114013672,3804.502685546875,137.48216247558594,15.0,225.0,0.00253348238231137,0.00253348238231137,4
Howland Forest,US-Ho1,3,log_f_transfer[soil_active→soil_slow],$f_{\mathrm{a\to s}}$,2,pool_14C,pool_delta14C,pool[3],pool_14C[3],207.1999969482422,3514.091064453125,136.7166748046875,15.0,225.0,0.0024880487316694395,0.0024880487316694395,6
Howland Forest,US-Ho1,3,log_f_transfer[soil_active→soil_slow],$f_{\mathrm{a\to s}}$,3,pool_14C,pool_delta14C,pool[4],pool_14C[4],118.40078735351562,3721.927001953125,134.4898223876953,15.0,225.0,0.0024092083327711504,0.0024092083327711504,7
Howland Forest,US-Ho1,3,log_f_transfer[soil_active→soil_slow],$f_{\mathrm{a\to s}}$,4,pool_14C,pool_delta14C,pool[5],pool_14C[5],23.0,416.0540771484375,-15.02220630645752,15.0,225.0,0.00013301056744325582,0.00013301056744325582,21
Howland Forest,US-Ho1,3,log_f_transfer[soil_active→soil_slow],$f_{\mathrm{a\to s}}$,5,pool_14C,pool_delta14C,pool[6],pool_14C[6],82.0,-419.22821044921875,17.970266342163086,15.0,225.0,-0.0018952762596127011,0.0018952762596127011,9
Howland Forest,US-Ho1,3,log_f_transfer[soil_active→soil_slow],$f_{\mathrm{a\to s}}$,6,pool_14C,pool_delta14C,pool[7],pool_14C[7],-39.400001525878906,-16.813720703125,36.93771743774414,15.0,225.0,0.004621587554584742,0.004621587554584742,1
Howland Forest,US-Ho1,3,log_f_transfer[soil_active→soil_slow],$f_{\mathrm{a\to s}}$,7,resp_14C,resp_delta14C,resp[1],resp_14C[1],123.47880554199219,2606.31298828125,120.65266418457031,15.0,225.0,-0.0018965833690964245,0.0018965833690964245,8
Howland Forest,US-Ho1,3,log_f_transfer[soil_active→soil_slow],$f_{\mathrm{a\to s}}$,8,resp_14C,resp_delta14C,resp[2],resp_14C[2],123.45695495605469,2512.02490234375,120.3411636352539,15.0,225.0,-0.001874149573988194,0.001874149573988194,10
Howland Forest,US-Ho1,3,log_f_transfer[soil_active→soil_slow],$f_{\mathrm{a\to s}}$,9,resp_14C,resp_delta14C,resp[3],resp_14C[3],117.21288299560547,2476.09228515625,120.2197036743164,15.0,225.0,-0.0018671734311122006,0.0018671734311122006,13
Howland Forest,US-Ho1,3,log_f_transfer[soil_active→soil_slow],$f_{\mathrm{a\to s}}$,10,resp_14C,resp_delta14C,resp[4],resp_14C[4],119.98770904541016,2463.42236328125,120.16400909423828,15.0,225.0,-0.0018678233003059876,0.0018678233003059876,11
Howland Forest,US-Ho1,3,log_f_transfer[soil_active→soil_slow],$f_{\mathrm{a\to s}}$,11,resp_14C,resp_delta14C,resp[5],resp_14C[5],144.20352172851562,2445.788330078125,120.09597778320312,15.0,225.0,-0.0018669229145191035,0.0018669229145191035,14
Howland Forest,US-Ho1,3,log_f_transfer[soil_active→soil_slow],$f_{\mathrm{a\to s}}$,12,resp_14C,resp_delta14C,resp[6],resp_14C[6],109.57666778564453,2432.262939453125,120.03776550292969,15.0,225.0,-0.0018673018296942112,0.0018673018296942112,12
Howland Forest,US-Ho1,3,log_f_transfer[soil_active→soil_slow],$f_{\mathrm{a\to s}}$,13,resp_14C,resp_delta14C,resp[7],resp_14C[7],123.51847839355469,2416.3583984375,119.97411346435547,15.0,225.0,-0.001866860679796139,0.001866860679796139,15
Howland Forest,US-Ho1,3,log_f_transfer[soil_active→soil_slow],$f_{\mathrm{a\to s}}$,14,resp_14C,resp_delta14C,resp[8],resp_14C[8],108.93997955322266,2160.4814453125,119.05305480957031,15.0,225.0,-0.001828444202745208,0.001828444202745208,16
Howland Forest,US-Ho1,3,log_f_transfer[soil_active→soil_slow],$f_{\mathrm{a\to s}}$,15,resp_14C,resp_delta14C,resp[9],resp_14C[9],105.45958709716797,2134.583251953125,118.95349884033203,15.0,225.0,-0.0018244800535202486,0.0018244800535202486,17
Howland Forest,US-Ho1,3,log_f_transfer[soil_active→soil_slow],$f_{\mathrm{a\to s}}$,16,resp_14C,resp_delta14C,resp[10],resp_14C[10],121.03535461425781,2091.422607421875,118.7816390991211,15.0,225.0,-0.0018189686953871674,0.0018189686953871674,18
Howland Forest,US-Ho1,3,log_f_transfer[soil_active→soil_slow],$f_{\mathrm{a\to s}}$,17,resp_14C,resp_delta14C,resp[11],resp_14C[11],122.18989562988281,2000.08251953125,118.3774642944336,15.0,225.0,-0.0018124734406334744,0.0018124734406334744,19
Howland Forest,US-Ho1,3,log_f_transfer[soil_active→soil_slow],$f_{\mathrm{a\to s}}$,18,c_stock,C_stocks,C[1],c_stock[1],5469.0,596.4224243164062,4053.091064453125,2187.6000548546344,4785594.0,-5.556327800420315e-07,5.556327800420315e-07,25
Howland Forest,US-Ho1,3,log_f_transfer[soil_active→soil_slow],$f_{\mathrm{a\to s}}$,19,c_stock,C_stocks,C[2],c_stock[2],1900.0,2999.938720703125,1870.37646484375,760.0,577600.0,-1.3634933541993778e-05,1.3634933541993778e-05,24
Howland Forest,US-Ho1,3,log_f_transfer[soil_active→soil_slow],$f_{\mathrm{a\to s}}$,20,c_stock,C_stocks,C[3],c_stock[3],4900.0,3526.9384765625,5084.79296875,1960.0,3841600.0,-1.503963131400895e-07,1.503963131400895e-07,26
Howland Forest,US-Ho1,3,log_f_transfer[soil_active→soil_slow],$f_{\mathrm{a\to s}}$,21,israd_density_soil_active_1986,pool_delta14C,density:active_1986,israd_density_soil_active_1986,83.94999694824219,3960.038818359375,137.87342834472656,15.0,225.0,0.0025582090003901377,0.0025582090003901377,3
Howland Forest,US-Ho1,3,log_f_transfer[soil_active→soil_slow],$f_{\mathrm{a\to s}}$,22,israd_density_soil_active_1996,pool_delta14C,density:active_1996,israd_density_soil_active_1996,94.0,3804.502685546875,137.48216247558594,20.0,400.0,0.001425083840050146,0.001425083840050146,20
Howland Forest,US-Ho1,3,log_f_transfer[soil_active→soil_slow],$f_{\mathrm{a\to s}}$,23,israd_density_soil_active_1997,pool_delta14C,density:active_1997,israd_density_soil_active_1997,45.58000183105469,3514.091064453125,136.7166748046875,15.0,225.0,0.0024880487316694395,0.0024880487316694395,5
Howland Forest,US-Ho1,3,log_f_transfer[soil_active→soil_slow],$f_{\mathrm{a\to s}}$,24,israd_density_soil_passive_1996,pool_delta14C,density:passive_1996,israd_density_soil_passive_1996,-78.66666412353516,415.385498046875,-15.06609058380127,24.88492068188585,619.25927734375,4.879993920213056e-05,4.879993920213056e-05,22
Howland Forest,US-Ho1,3,log_f_transfer[soil_active→soil_slow],$f_{\mathrm{a\to s}}$,25,israd_density_soil_passive_1997,pool_delta14C,density:passive_1997,israd_density_soil_passive_1997,-68.0,413.7722473144531,-15.14565372467041,27.617928959282953,762.75,4.0850822154203404e-05,4.0850822154203404e-05,23
Howland Forest,US-Ho1,4,log_f_transfer[soil_slow→soil_passive],$f_{\mathrm{s\to p}}$,0,pool_14C,pool_delta14C,pool[1],pool_14C[1],284.0,3960.038818359375,137.87342834472656,15.0,225.0,-0.00045854001164230947,0.00045854001164230947,3
Howland Forest,US-Ho1,4,log_f_transfer[soil_slow→soil_passive],$f_{\mathrm{s\to p}}$,1,pool_14C,pool_delta14C,pool[2],pool_14C[2],113.60723114013672,3804.502685546875,137.48216247558594,15.0,225.0,-0.0004541079217518851,0.0004541079217518851,5
Howland Forest,US-Ho1,4,log_f_transfer[soil_slow→soil_passive],$f_{\mathrm{s\to p}}$,2,pool_14C,pool_delta14C,pool[3],pool_14C[3],207.1999969482422,3514.091064453125,136.7166748046875,15.0,225.0,-0.00044596420810671727,0.00044596420810671727,7
Howland Forest,US-Ho1,4,log_f_transfer[soil_slow→soil_passive],$f_{\mathrm{s\to p}}$,3,pool_14C,pool_delta14C,pool[4],pool_14C[4],118.40078735351562,3721.927001953125,134.4898223876953,15.0,225.0,-0.000431831884827315,0.000431831884827315,8
Howland Forest,US-Ho1,4,log_f_transfer[soil_slow→soil_passive],$f_{\mathrm{s\to p}}$,4,pool_14C,pool_delta14C,pool[5],pool_14C[5],23.0,416.0540771484375,-15.02220630645752,15.0,225.0,-0.0003013340999166931,0.0003013340999166931,18
Howland Forest,US-Ho1,4,log_f_transfer[soil_slow→soil_passive],$f_{\mathrm{s\to p}}$,5,pool_14C,pool_delta14C,pool[6],pool_14C[6],82.0,-419.22821044921875,17.970266342163086,15.0,225.0,0.001321202261461628,0.001321202261461628,2
Howland Forest,US-Ho1,4,log_f_transfer[soil_slow→soil_passive],$f_{\mathrm{s\to p}}$,6,pool_14C,pool_delta14C,pool[7],pool_14C[7],-39.400001525878906,-16.813720703125,36.93771743774414,15.0,225.0,-0.0019029260604796015,0.0019029260604796015,1
Howland Forest,US-Ho1,4,log_f_transfer[soil_slow→soil_passive],$f_{\mathrm{s\to p}}$,7,resp_14C,resp_delta14C,resp[1],resp_14C[1],123.47880554199219,2606.31298828125,120.65266418457031,15.0,225.0,0.0004023753616845305,0.0004023753616845305,9
Howland Forest,US-Ho1,4,log_f_transfer[soil_slow→soil_passive],$f_{\mathrm{s\to p}}$,8,resp_14C,resp_delta14C,resp[2],resp_14C[2],123.45695495605469,2512.02490234375,120.3411636352539,15.0,225.0,0.00039430993688610675,0.00039430993688610675,10
Howland Forest,US-Ho1,4,log_f_transfer[soil_slow→soil_passive],$f_{\mathrm{s\to p}}$,9,resp_14C,resp_delta14C,resp[3],resp_14C[3],117.21288299560547,2476.09228515625,120.2197036743164,15.0,225.0,0.00038890055286312254,0.00038890055286312254,11
Howland Forest,US-Ho1,4,log_f_transfer[soil_slow→soil_passive],$f_{\mathrm{s\to p}}$,10,resp_14C,resp_delta14C,resp[4],resp_14C[4],119.98770904541016,2463.42236328125,120.16400909423828,15.0,225.0,0.000383712706611874,0.000383712706611874,12
Howland Forest,US-Ho1,4,log_f_transfer[soil_slow→soil_passive],$f_{\mathrm{s\to p}}$,11,resp_14C,resp_delta14C,resp[5],resp_14C[5],144.20352172851562,2445.788330078125,120.09597778320312,15.0,225.0,0.00037832251310405073,0.00037832251310405073,13
Howland Forest,US-Ho1,4,log_f_transfer[soil_slow→soil_passive],$f_{\mathrm{s\to p}}$,12,resp_14C,resp_delta14C,resp[6],resp_14C[6],109.57666778564453,2432.262939453125,120.03776550292969,15.0,225.0,0.0003730205360830723,0.0003730205360830723,14
Howland Forest,US-Ho1,4,log_f_transfer[soil_slow→soil_passive],$f_{\mathrm{s\to p}}$,13,resp_14C,resp_delta14C,resp[7],resp_14C[7],123.51847839355469,2416.3583984375,119.97411346435547,15.0,225.0,0.00036768723296589327,0.00036768723296589327,15
Howland Forest,US-Ho1,4,log_f_transfer[soil_slow→soil_passive],$f_{\mathrm{s\to p}}$,14,resp_14C,resp_delta14C,resp[8],resp_14C[8],108.93997955322266,2160.4814453125,119.05305480957031,15.0,225.0,0.0003110085968252571,0.0003110085968252571,16
Howland Forest,US-Ho1,4,log_f_transfer[soil_slow→soil_passive],$f_{\mathrm{s\to p}}$,15,resp_14C,resp_delta14C,resp[9],resp_14C[9],105.45958709716797,2134.583251953125,118.95349884033203,15.0,225.0,0.00030463308270127693,0.00030463308270127693,17
Howland Forest,US-Ho1,4,log_f_transfer[soil_slow→soil_passive],$f_{\mathrm{s\to p}}$,16,resp_14C,resp_delta14C,resp[10],resp_14C[10],121.03535461425781,2091.422607421875,118.7816390991211,15.0,225.0,0.000292583343696683,0.000292583343696683,19
Howland Forest,US-Ho1,4,log_f_transfer[soil_slow→soil_passive],$f_{\mathrm{s\to p}}$,17,resp_14C,resp_delta14C,resp[11],resp_14C[11],122.18989562988281,2000.08251953125,118.3774642944336,15.0,225.0,0.00025989207146406113,0.00025989207146406113,20
Howland Forest,US-Ho1,4,log_f_transfer[soil_slow→soil_passive],$f_{\mathrm{s\to p}}$,18,c_stock,C_stocks,C[1],c_stock[1],5469.0,596.4224243164062,4053.091064453125,2187.6000548546344,4785594.0,9.959283816719647e-08,9.959283816719647e-08,25
Howland Forest,US-Ho1,4,log_f_transfer[soil_slow→soil_passive],$f_{\mathrm{s\to p}}$,19,c_stock,C_stocks,C[2],c_stock[2],1900.0,2999.938720703125,1870.37646484375,760.0,577600.0,6.604313338106386e-06,6.604313338106386e-06,24
Howland Forest,US-Ho1,4,log_f_transfer[soil_slow→soil_passive],$f_{\mathrm{s\to p}}$,20,c_stock,C_stocks,C[3],c_stock[3],4900.0,3526.9384765625,5084.79296875,1960.0,3841600.0,8.231460743763377e-09,8.231460743763377e-09,26
Howland Forest,US-Ho1,4,log_f_transfer[soil_slow→soil_passive],$f_{\mathrm{s\to p}}$,21,israd_density_soil_active_1986,pool_delta14C,density:active_1986,israd_density_soil_active_1986,83.94999694824219,3960.038818359375,137.87342834472656,15.0,225.0,-0.00045854001164230947,0.00045854001164230947,4
Howland Forest,US-Ho1,4,log_f_transfer[soil_slow→soil_passive],$f_{\mathrm{s\to p}}$,22,israd_density_soil_active_1996,pool_delta14C,density:active_1996,israd_density_soil_active_1996,94.0,3804.502685546875,137.48216247558594,20.0,400.0,-0.0002554357059854354,0.0002554357059854354,21
Howland Forest,US-Ho1,4,log_f_transfer[soil_slow→soil_passive],$f_{\mathrm{s\to p}}$,23,israd_density_soil_active_1997,pool_delta14C,density:active_1997,israd_density_soil_active_1997,45.58000183105469,3514.091064453125,136.7166748046875,15.0,225.0,-0.00044596420810671727,0.00044596420810671727,6
Howland Forest,US-Ho1,4,log_f_transfer[soil_slow→soil_passive],$f_{\mathrm{s\to p}}$,24,israd_density_soil_passive_1996,pool_delta14C,density:passive_1996,israd_density_soil_passive_1996,-78.66666412353516,415.385498046875,-15.06609058380127,24.88492068188585,619.25927734375,-0.00010708033906158375,0.00010708033906158375,22
Howland Forest,US-Ho1,4,log_f_transfer[soil_slow→soil_passive],$f_{\mathrm{s\to p}}$,25,israd_density_soil_passive_1997,pool_delta14C,density:passive_1997,israd_density_soil_passive_1997,-68.0,413.7722473144531,-15.14565372467041,27.617928959282953,762.75,-8.166445876151072e-05,8.166445876151072e-05,23
Eight-mile Lake,US-EML,0,log_tau[soil_active],$\tau_{\mathrm{active}}$,0,resp_14C,resp_delta14C,resp[1],resp_14C[1],60.689998626708984,5941.79833984375,54.07278060913086,20.0,400.0,-7.434455078632069e-05,7.434455078632069e-05,8
Eight-mile Lake,US-EML,0,log_tau[soil_active],$\tau_{\mathrm{active}}$,1,resp_14C,resp_delta14C,resp[2],resp_14C[2],61.182220458984375,5873.0283203125,54.03875732421875,20.0,400.0,-7.452162792604501e-05,7.452162792604501e-05,4
Eight-mile Lake,US-EML,0,log_tau[soil_active],$\tau_{\mathrm{active}}$,2,resp_14C,resp_delta14C,resp[3],resp_14C[3],62.669090270996094,5808.20166015625,54.02235794067383,20.0,400.0,-7.448429367422414e-05,7.448429367422414e-05,5
Eight-mile Lake,US-EML,0,log_tau[soil_active],$\tau_{\mathrm{active}}$,3,resp_14C,resp_delta14C,resp[4],resp_14C[4],55.01599884033203,5707.9296875,54.00114440917969,20.0,400.0,-7.440226883053731e-05,7.440226883053731e-05,6
Eight-mile Lake,US-EML,0,log_tau[soil_active],$\tau_{\mathrm{active}}$,4,resp_14C,resp_delta14C,resp[5],resp_14C[5],48.92399978637695,5632.81884765625,53.9825325012207,20.0,400.0,-7.434727023352941e-05,7.434727023352941e-05,7
Eight-mile Lake,US-EML,0,log_tau[soil_active],$\tau_{\mathrm{active}}$,5,resp_14C,resp_delta14C,resp[6],resp_14C[6],42.89666748046875,5588.30419921875,53.96870040893555,20.0,400.0,-7.433413114712128e-05,7.433413114712128e-05,9
Eight-mile Lake,US-EML,0,log_tau[soil_active],$\tau_{\mathrm{active}}$,6,resp_14C,resp_delta14C,resp[7],resp_14C[7],62.11249923706055,5550.14404296875,53.7387580871582,20.0,400.0,-7.432190857441442e-05,7.432190857441442e-05,10
Eight-mile Lake,US-EML,0,log_tau[soil_active],$\tau_{\mathrm{active}}$,7,resp_14C,resp_delta14C,resp[8],resp_14C[8],54.93363571166992,5379.77294921875,53.681217193603516,20.0,400.0,-7.411759307206708e-05,7.411759307206708e-05,11
Eight-mile Lake,US-EML,0,log_tau[soil_active],$\tau_{\mathrm{active}}$,8,resp_14C,resp_delta14C,resp[9],resp_14C[9],53.12727355957031,5262.10400390625,53.63825607299805,20.0,400.0,-7.402424954802535e-05,7.402424954802535e-05,12
Eight-mile Lake,US-EML,0,log_tau[soil_active],$\tau_{\mathrm{active}}$,9,resp_14C,resp_delta14C,resp[10],resp_14C[10],13.296667098999023,5002.154296875,53.231109619140625,20.0,400.0,-7.383045735413346e-05,7.383045735413346e-05,13
Eight-mile Lake,US-EML,0,log_tau[soil_active],$\tau_{\mathrm{active}}$,10,resp_14C,resp_delta14C,resp[11],resp_14C[11],43.8025016784668,4758.28369140625,52.91923904418945,20.0,400.0,-7.355088976611987e-05,7.355088976611987e-05,14
Eight-mile Lake,US-EML,0,log_tau[soil_active],$\tau_{\mathrm{active}}$,11,resp_14C,resp_delta14C,resp[12],resp_14C[12],38.830833435058594,4521.138671875,52.52912521362305,20.0,400.0,-7.326128665791387e-05,7.326128665791387e-05,15
Eight-mile Lake,US-EML,0,log_tau[soil_active],$\tau_{\mathrm{active}}$,12,c_stock,C_stocks,C[1],c_stock[1],23702.927734375,2651.361083984375,21624.28125,8506.453079868248,72359744.0,3.584839341479644e-08,3.584839341479644e-08,19
Eight-mile Lake,US-EML,0,log_tau[soil_active],$\tau_{\mathrm{active}}$,13,c_stock,C_stocks,C[2],c_stock[2],10989.9365234375,9033.87890625,5279.83251953125,4325.827550885495,18712784.0,-5.66303441551279e-08,5.66303441551279e-08,18
Eight-mile Lake,US-EML,0,log_tau[soil_active],$\tau_{\mathrm{active}}$,14,c_stock,C_stocks,C[3],c_stock[3],12218.2587890625,7228.06884765625,11673.431640625,8676.17381107594,75275992.0,-1.948660705775828e-08,1.948660705775828e-08,20
Eight-mile Lake,US-EML,0,log_tau[soil_active],$\tau_{\mathrm{active}}$,15,israd_layer_soil_active,pool_delta14C,layer:active,israd_layer_soil_active,-57.28982162475586,7244.72314453125,29.882474899291992,33.460245257548735,1119.5880126953125,-0.00010998430105386415,0.00010998430105386415,1
Eight-mile Lake,US-EML,0,log_tau[soil_active],$\tau_{\mathrm{active}}$,16,israd_layer_soil_slow,pool_delta14C,layer:slow,israd_layer_soil_slow,-391.0356140136719,-259.04302978515625,267.9815673828125,174.4508235685633,30433.08984375,8.38836280858994e-06,8.38836280858994e-06,16
Eight-mile Lake,US-EML,0,log_tau[soil_active],$\tau_{\mathrm{active}}$,17,israd_layer_soil_passive,pool_delta14C,layer:passive,israd_layer_soil_passive,-579.0341796875,-288.3943176269531,-559.3822631835938,104.56596957035066,10934.0419921875,5.063785595438954e-06,5.063785595438954e-06,17
Eight-mile Lake,US-EML,0,log_tau[soil_active],$\tau_{\mathrm{active}}$,18,israd_macrofossil_soil_active_2004,pool_delta14C,macro:active_2004,israd_macrofossil_soil_active_2004,238.0065155029297,7244.72314453125,29.882474899291992,35.25952192980997,1243.23388671875,-9.90458081621092e-05,9.90458081621092e-05,2
Eight-mile Lake,US-EML,0,log_tau[soil_active],$\tau_{\mathrm{active}}$,19,israd_macrofossil_soil_slow_2004,pool_delta14C,macro:slow_2004,israd_macrofossil_soil_slow_2004,367.9891357421875,-259.04302978515625,267.9815673828125,51.37374067039259,2639.26123046875,9.672547607212375e-05,9.672547607212375e-05,3
Eight-mile Lake,US-EML,1,log_tau[soil_slow],$\tau_{\mathrm{slow}}$,0,resp_14C,resp_delta14C,resp[1],resp_14C[1],60.689998626708984,5941.79833984375,54.07278060913086,20.0,400.0,-0.00037253063760697106,0.00037253063760697106,3
Eight-mile Lake,US-EML,1,log_tau[soil_slow],$\tau_{\mathrm{slow}}$,1,resp_14C,resp_delta14C,resp[2],resp_14C[2],61.182220458984375,5873.0283203125,54.03875732421875,20.0,400.0,-0.00035392924342410857,0.00035392924342410857,5
Eight-mile Lake,US-EML,1,log_tau[soil_slow],$\tau_{\mathrm{slow}}$,2,resp_14C,resp_delta14C,resp[3],resp_14C[3],62.669090270996094,5808.20166015625,54.02235794067383,20.0,400.0,-0.000348969653221283,0.000348969653221283,6
Eight-mile Lake,US-EML,1,log_tau[soil_slow],$\tau_{\mathrm{slow}}$,3,resp_14C,resp_delta14C,resp[4],resp_14C[4],55.01599884033203,5707.9296875,54.00114440917969,20.0,400.0,-0.0003426604338155062,0.0003426604338155062,7
Eight-mile Lake,US-EML,1,log_tau[soil_slow],$\tau_{\mathrm{slow}}$,4,resp_14C,resp_delta14C,resp[5],resp_14C[5],48.92399978637695,5632.81884765625,53.9825325012207,20.0,400.0,-0.0003373910397136369,0.0003373910397136369,8
Eight-mile Lake,US-EML,1,log_tau[soil_slow],$\tau_{\mathrm{slow}}$,5,resp_14C,resp_delta14C,resp[6],resp_14C[6],42.89666748046875,5588.30419921875,53.96870040893555,20.0,400.0,-0.0003329975420557147,0.0003329975420557147,9
Eight-mile Lake,US-EML,1,log_tau[soil_slow],$\tau_{\mathrm{slow}}$,6,resp_14C,resp_delta14C,resp[7],resp_14C[7],62.11249923706055,5550.14404296875,53.7387580871582,20.0,400.0,-0.00032865269931509506,0.00032865269931509506,10
Eight-mile Lake,US-EML,1,log_tau[soil_slow],$\tau_{\mathrm{slow}}$,7,resp_14C,resp_delta14C,resp[8],resp_14C[8],54.93363571166992,5379.77294921875,53.681217193603516,20.0,400.0,-0.0003207096056064155,0.0003207096056064155,11
Eight-mile Lake,US-EML,1,log_tau[soil_slow],$\tau_{\mathrm{slow}}$,8,resp_14C,resp_delta14C,resp[9],resp_14C[9],53.12727355957031,5262.10400390625,53.63825607299805,20.0,400.0,-0.0003118559449103629,0.0003118559449103629,12
Eight-mile Lake,US-EML,1,log_tau[soil_slow],$\tau_{\mathrm{slow}}$,9,resp_14C,resp_delta14C,resp[10],resp_14C[10],13.296667098999023,5002.154296875,53.231109619140625,20.0,400.0,-0.00029011893651235347,0.00029011893651235347,13
Eight-mile Lake,US-EML,1,log_tau[soil_slow],$\tau_{\mathrm{slow}}$,10,resp_14C,resp_delta14C,resp[11],resp_14C[11],43.8025016784668,4758.28369140625,52.91923904418945,20.0,400.0,-0.0002729545224657777,0.0002729545224657777,14
Eight-mile Lake,US-EML,1,log_tau[soil_slow],$\tau_{\mathrm{slow}}$,11,resp_14C,resp_delta14C,resp[12],resp_14C[12],38.830833435058594,4521.138671875,52.52912521362305,20.0,400.0,-0.00025505093455425093,0.00025505093455425093,15
Eight-mile Lake,US-EML,1,log_tau[soil_slow],$\tau_{\mathrm{slow}}$,12,c_stock,C_stocks,C[1],c_stock[1],23702.927734375,2651.361083984375,21624.28125,8506.453079868248,72359744.0,-5.645103688063785e-07,5.645103688063785e-07,19
Eight-mile Lake,US-EML,1,log_tau[soil_slow],$\tau_{\mathrm{slow}}$,13,c_stock,C_stocks,C[2],c_stock[2],10989.9365234375,9033.87890625,5279.83251953125,4325.827550885495,18712784.0,2.065950801973318e-08,2.065950801973318e-08,20
Eight-mile Lake,US-EML,1,log_tau[soil_slow],$\tau_{\mathrm{slow}}$,14,c_stock,C_stocks,C[3],c_stock[3],12218.2587890625,7228.06884765625,11673.431640625,8676.17381107594,75275992.0,-1.429805524070581e-06,1.429805524070581e-06,18
