site_id,site_label,subset_key,subset_label,sample_idx,frac_loss,abs_loss,old_fraction
US-Ho1,Howland Forest,prior_only,Prior,5,0.0709171593389841,686.8844909667969,0.8973265803760215
US-Ho1,Howland Forest,prior_only,Prior,6,0.08284118875145699,1142.355712890625,0.9534620428615129
US-Ho1,Howland Forest,prior_only,Prior,7,0.06028125313402519,503.4530029296875,0.879280434434305
US-Ho1,Howland Forest,prior_only,Prior,8,0.07916934283103622,397.1743469238281,0.8203295479917357
US-Ho1,Howland Forest,prior_only,Prior,9,0.08811708457299842,962.9668579101562,0.9398376670932189
US-Ho1,Howland Forest,prior_only,Prior,10,0.09659152441480531,783.5814208984375,0.9196786705509332
US-Ho1,Howland Forest,prior_only,Prior,11,0.10584214343959401,725.7616577148438,0.9016587780820678
US-Ho1,Howland Forest,stocks_only,Stocks,0,0.06532264285895378,587.2056579589844,0.9068076425543434
US-Ho1,Howland Forest,stocks_only,Stocks,1,0.06532264285895378,587.2056579589844,0.9068076425543434
US-Ho1,Howland Forest,stocks_only,Stocks,2,0.06767424572468901,585.2847290039062,0.9041370269390943
US-Ho1,Howland Forest,stocks_only,Stocks,3,0.06541106868105355,506.7989196777344,0.8852076521556063
US-Ho1,Howland Forest,stocks_only,Stocks,4,0.06541106868105355,506.7989196777344,0.8852076521556063
US-Ho1,Howland Forest,stocks_only,Stocks,5,0.06845328251065905,451.9232482910156,0.8624015143880094
US-Ho1,Howland Forest,stocks_only,Stocks,6,0.06868999678453129,439.2426452636719,0.855171897032764
US-Ho1,Howland Forest,stocks_only,Stocks,7,0.06868999678453129,439.2426452636719,0.855171897032764
US-Ho1,Howland Forest,stocks_only,Stocks,8,0.06747872577413085,449.02178955078125,0.8593689554588185
US-Ho1,Howland Forest,stocks_only,Stocks,9,0.06379683103171298,425.35565185546875,0.8568697681013459
US-Ho1,Howland Forest,stocks_only,Stocks,10,0.0677668465322159,407.4096984863281,0.848452491785711
US-Ho1,Howland Forest,stocks_only,Stocks,11,0.06552810753843973,389.5130615234375,0.8426542687460787
US-Ho1,Howland Forest,soil14c_only,Pool 14C,0,0.07082909515919951,900.1510009765625,0.5849935807815586
US-Ho1,Howland Forest,soil14c_only,Pool 14C,1,0.06834072639654444,871.102783203125,0.5685960886361062
US-Ho1,Howland Forest,soil14c_only,Pool 14C,2,0.06886272980571255,879.4667358398438,0.5767475904658564
US-Ho1,Howland Forest,soil14c_only,Pool 14C,3,0.06966068535601004,890.964111328125,0.5838766387913201
US-Ho1,Howland Forest,soil14c_only,Pool 14C,4,0.06966068535601004,890.964111328125,0.5838766387913201
US-Ho1,Howland Forest,soil14c_only,Pool 14C,5,0.07016416362457858,896.27294921875,0.5882383930094596
US-Ho1,Howland Forest,soil14c_only,Pool 14C,6,0.07027850729309329,897.0502319335938,0.5876631086875008
US-Ho1,Howland Forest,soil14c_only,Pool 14C,7,0.0692231782789286,886.2881469726562,0.5847237240215596
US-Ho1,Howland Forest,soil14c_only,Pool 14C,8,0.06653354560457526,849.8851928710938,0.5586818549490841
US-Ho1,Howland Forest,soil14c_only,Pool 14C,9,0.06744280765662287,862.829345703125,0.5687722602766887
US-Ho1,Howland Forest,soil14c_only,Pool 14C,10,0.06597943451451176,844.0717163085938,0.5584511830353708
US-Ho1,Howland Forest,soil14c_only,Pool 14C,11,0.06525864231683423,833.3997192382812,0.551243631880052
US-Ho1,Howland Forest,resp14c_only,Resp 14C,0,0.07502431913325074,1194.8693237304688,0.8341442385410195
US-Ho1,Howland Forest,resp14c_only,Resp 14C,1,0.07363257430581722,1102.9053344726562,0.8145298339248153
US-Ho1,Howland Forest,resp14c_only,Resp 14C,2,0.08093812125082667,1267.5986328125,0.8467661544247431
US-Ho1,Howland Forest,resp14c_only,Resp 14C,3,0.07264203495537107,1183.953369140625,0.8338070590061087
US-Ho1,Howland Forest,resp14c_only,Resp 14C,4,0.07264203495537107,1183.953369140625,0.8338070590061087
US-Ho1,Howland Forest,resp14c_only,Resp 14C,5,0.07264203495537107,1183.953369140625,0.8338070590061087
US-Ho1,Howland Forest,resp14c_only,Resp 14C,6,0.0848533213793604,1196.5040893554688,0.8489684653822546
US-Ho1,Howland Forest,resp14c_only,Resp 14C,7,0.08639928804587328,1199.0337524414062,0.8484803786645629
US-Ho1,Howland Forest,resp14c_only,Resp 14C,8,0.08639928804587328,1199.0337524414062,0.8484803786645629
US-Ho1,Howland Forest,resp14c_only,Resp 14C,9,0.08639928804587328,1199.0337524414062,0.8484803786645629
US-Ho1,Howland Forest,resp14c_only,Resp 14C,10,0.08314416017927564,1153.1775512695312,0.8480413091383362
US-Ho1,Howland Forest,resp14c_only,Resp 14C,11,0.07844592952425565,1145.9219360351562,0.8531110737781079
US-Ho1,Howland Forest,stocks_soil14c,"Stocks+
Pool 14C",0,0.07234462277296377,925.2996826171875,0.5977437885363865
