ecosystem,observation_subset,observation_subset_label,draw,q10,delta_temperature_c,year,mode,control_carbon,warm_carbon,control_respiration,warm_respiration,cumulative_control_respiration,cumulative_warm_respiration
Howland Forest,soil14c_only,Soil 14C,10,2.0,4.0,50,intermediate,1343.897216796875,1042.688232421875,1329.280428229453,1639.1030443528207,1329.280428229453,1639.1030443528207
Howland Forest,soil14c_only,Soil 14C,10,2.0,4.0,100,intermediate,872.1930541992188,573.995849609375,2184.6474029741853,2476.268241093447,2184.6474029741853,2476.268241093447
Howland Forest,soil14c_only,Soil 14C,10,2.0,4.0,10,slow,4894.63671875,4893.6845703125,43.2594354958094,63.45847537665046,43.2594354958094,63.45847537665046
Howland Forest,soil14c_only,Soil 14C,10,2.0,4.0,50,slow,4859.65185546875,4817.068359375,252.8821258293466,346.0331783910627,252.8821258293466,346.0331783910627
Howland Forest,soil14c_only,Soil 14C,10,2.0,4.0,100,slow,4751.20849609375,4619.25390625,501.3853746823974,680.9311610895224,501.3853746823974,680.9311610895224
Howland Forest,soil14c_only,Soil 14C,11,2.0,4.0,10,fast,3752.90283203125,2951.11474609375,2316.555631934176,3042.2531992394734,2316.555631934176,3042.2531992394734
Howland Forest,soil14c_only,Soil 14C,11,2.0,4.0,50,fast,2252.230224609375,1656.9456787109375,8458.793914441272,8997.527469028115,8458.793914441272,8997.527469028115
Howland Forest,soil14c_only,Soil 14C,11,2.0,4.0,100,fast,1977.7467041015625,1564.6083984375,13222.935281342634,13596.818956349724,13222.935281342634,13596.818956349724
Howland Forest,soil14c_only,Soil 14C,11,2.0,4.0,10,intermediate,1917.88720703125,1862.6600341796875,251.18977302543288,364.67612947815775,251.18977302543288,364.67612947815775
Howland Forest,soil14c_only,Soil 14C,11,2.0,4.0,50,intermediate,1369.488525390625,1073.1654052734375,1281.6891354302602,1587.0166128141245,1281.6891354302602,1587.0166128141245
Howland Forest,soil14c_only,Soil 14C,11,2.0,4.0,100,intermediate,899.4576416015625,597.0316772460938,2119.6441808592626,2415.3289777574882,2119.6441808592626,2415.3289777574882
Howland Forest,soil14c_only,Soil 14C,11,2.0,4.0,10,slow,4875.4521484375,4874.6591796875,39.193201590466856,57.49426307897659,39.193201590466856,57.49426307897659
Howland Forest,soil14c_only,Soil 14C,11,2.0,4.0,50,slow,4845.1708984375,4807.7431640625,229.17927200670286,313.7071691246009,229.17927200670286,313.7071691246009
Howland Forest,soil14c_only,Soil 14C,11,2.0,4.0,100,slow,4749.169921875,4631.33447265625,454.8048114351815,618.391480198876,454.8048114351815,618.391480198876
Howland Forest,resp14c_only,Respired 14C,0,2.0,4.0,10,fast,2790.41796875,2083.6748046875,1543.3443778832711,1986.0309058414173,1543.3443778832711,1986.0309058414173
Howland Forest,resp14c_only,Respired 14C,0,2.0,4.0,50,fast,1810.6741943359375,1357.321533203125,5468.0985396267115,5752.014438543908,5468.0985396267115,5752.014438543908
Howland Forest,resp14c_only,Respired 14C,0,2.0,4.0,100,fast,1695.5726318359375,1379.277587890625,8665.57979015436,8863.672580924715,8665.57979015436,8863.672580924715
Howland Forest,resp14c_only,Respired 14C,0,2.0,4.0,10,intermediate,3924.356201171875,3694.1015625,1016.5614551931848,1459.1985228968301,1016.5614551931848,1459.1985228968301
Howland Forest,resp14c_only,Respired 14C,0,2.0,4.0,50,intermediate,2209.75732421875,1535.199951171875,4647.565999454553,5403.4088132432025,4647.565999454553,5403.4088132432025
Howland Forest,resp14c_only,Respired 14C,0,2.0,4.0,100,intermediate,1333.8914794921875,853.9646606445312,7138.926041820694,7674.55449318339,7138.926041820694,7674.55449318339
Howland Forest,resp14c_only,Respired 14C,0,2.0,4.0,10,slow,6914.07666015625,6909.47607421875,120.08703635085635,176.1368282975485,120.08703635085635,176.1368282975485
Howland Forest,resp14c_only,Respired 14C,0,2.0,4.0,50,slow,6757.552734375,6593.41015625,698.4574685926373,950.3397983034826,698.4574685926373,950.3397983034826
Howland Forest,resp14c_only,Respired 14C,0,2.0,4.0,100,slow,6379.490234375,5980.8427734375,1366.058408162363,1826.7050253535597,1366.058408162363,1826.7050253535597
Howland Forest,resp14c_only,Respired 14C,1,2.0,4.0,10,fast,2865.3759765625,2150.15185546875,1562.2840513730398,2014.1656417033105,1562.2840513730398,2014.1656417033105
Howland Forest,resp14c_only,Respired 14C,1,2.0,4.0,50,fast,1843.8779296875,1380.3143310546875,5547.438171085762,5840.263540826396,5547.438171085762,5840.263540826396
Howland Forest,resp14c_only,Respired 14C,1,2.0,4.0,100,fast,1717.1884765625,1393.462646484375,8779.948893015633,8984.443716074955,8779.948893015633,8984.443716074955
Howland Forest,resp14c_only,Respired 14C,1,2.0,4.0,10,intermediate,3552.91259765625,3331.810546875,1011.9006470067309,1450.5650670169364,1011.9006470067309,1450.5650670169364
Howland Forest,resp14c_only,Respired 14C,1,2.0,4.0,50,intermediate,1946.9725341796875,1337.6668701171875,4568.2240167663695,5274.598770909067,4568.2240167663695,5274.598770909067
Howland Forest,resp14c_only,Respired 14C,1,2.0,4.0,100,intermediate,1174.953125,754.8527221679688,6972.167504269205,7460.514304713597,6972.167504269205,7460.514304713597
Howland Forest,resp14c_only,Respired 14C,1,2.0,4.0,10,slow,6261.50341796875,6257.19287109375,106.9334148727196,156.84285630570017,106.9334148727196,156.84285630570017
Howland Forest,resp14c_only,Respired 14C,1,2.0,4.0,50,slow,6115.802734375,5965.0966796875,621.8073219615268,845.8906519751308,621.8073219615268,845.8906519751308
Howland Forest,resp14c_only,Respired 14C,1,2.0,4.0,100,slow,5771.412109375,5412.3330078125,1215.7246626832973,1625.4583341001935,1215.7246626832973,1625.4583341001935
Howland Forest,resp14c_only,Respired 14C,2,2.0,4.0,10,fast,2735.91796875,2035.484619140625,1535.2985210674003,1972.92050841344,1535.2985210674003,1972.92050841344
Howland Forest,resp14c_only,Respired 14C,2,2.0,4.0,50,fast,1786.64404296875,1340.611328125,5431.014461092915,5709.638976642107,5431.014461092915,5709.638976642107
Howland Forest,resp14c_only,Respired 14C,2,2.0,4.0,100,fast,1679.8892822265625,1368.9901123046875,8615.138754590605,8809.3538670178,8615.138754590605,8809.3538670178
Howland Forest,resp14c_only,Respired 14C,2,2.0,4.0,10,intermediate,4515.10498046875,4276.9423828125,1027.453587064619,1478.138701342375,1027.453587064619,1478.138701342375
Howland Forest,resp14c_only,Respired 14C,2,2.0,4.0,50,intermediate,2662.238525390625,1888.27783203125,4798.348274556174,5645.306960488532,4798.348274556174,5645.306960488532
Howland Forest,resp14c_only,Respired 14C,2,2.0,4.0,100,intermediate,1615.9033203125,1031.251708984375,7459.094512682084,8090.07966507573,7459.094512682084,8090.07966507573
Howland Forest,resp14c_only,Respired 14C,2,2.0,4.0,10,slow,6114.14599609375,6110.16650390625,115.82518514598722,169.88632693609046,115.82518514598722,169.88632693609046
Howland Forest,resp14c_only,Respired 14C,2,2.0,4.0,50,slow,5975.06298828125,5826.27099609375,673.6826367453492,916.5370441632765,673.6826367453492,916.5370441632765
Howland Forest,resp14c_only,Respired 14C,2,2.0,4.0,100,slow,5627.26806640625,5255.22021484375,1316.899956863942,1759.1423493626305,1316.899956863942,1759.1423493626305
Howland Forest,resp14c_only,Respired 14C,3,2.0,4.0,10,fast,2761.296875,2057.9072265625,1544.6949904234757,1986.2939350624713,1544.6949904234757,1986.2939350624713
Howland Forest,resp14c_only,Respired 14C,3,2.0,4.0,50,fast,1797.823974609375,1348.390380859375,5468.25382087098,5750.359387712097,5468.25382087098,5750.359387712097
Howland Forest,resp14c_only,Respired 14C,3,2.0,4.0,100,fast,1687.1849365234375,1373.7767333984375,8670.284122090394,8867.009907614629,8670.284122090394,8867.009907614629
Howland Forest,resp14c_only,Respired 14C,3,2.0,4.0,10,intermediate,4209.41015625,3976.28564453125,1032.1723649710802,1483.4542056721616,1032.1723649710802,1483.4542056721616
Howland Forest,resp14c_only,Respired 14C,3,2.0,4.0,50,intermediate,2430.517578125,1707.032470703125,4774.418118166333,5586.788910335326,4774.418118166333,5586.788910335326
Howland Forest,resp14c_only,Respired 14C,3,2.0,4.0,100,intermediate,1470.2132568359375,939.1392822265625,7380.1005886348075,7970.779235146749,7380.1005886348075,7970.779235146749
Howland Forest,resp14c_only,Respired 14C,3,2.0,4.0,10,slow,7032.47998046875,7028.83154296875,100.8124494436617,147.87157891751377,100.8124494436617,147.87157891751377
Howland Forest,resp14c_only,Respired 14C,3,2.0,4.0,50,slow,6905.78662109375,6770.86279296875,587.2325581258998,800.3827291630068,587.2325581258998,800.3827291630068
Howland Forest,resp14c_only,Respired 14C,3,2.0,4.0,100,slow,6590.234375,6250.76318359375,1153.2696318840308,1549.5844622169182,1153.2696318840308,1549.5844622169182
Howland Forest,resp14c_only,Respired 14C,4,2.0,4.0,10,fast,2761.296875,2057.9072265625,1544.6949904234757,1986.2939350624713,1544.6949904234757,1986.2939350624713
Howland Forest,resp14c_only,Respired 14C,4,2.0,4.0,50,fast,1797.823974609375,1348.390380859375,5468.25382087098,5750.359387712097,5468.25382087098,5750.359387712097
Howland Forest,resp14c_only,Respired 14C,4,2.0,4.0,100,fast,1687.1849365234375,1373.7767333984375,8670.284122090394,8867.009907614629,8670.284122090394,8867.009907614629
Howland Forest,resp14c_only,Respired 14C,4,2.0,4.0,10,intermediate,4209.41015625,3976.28564453125,1032.1723649710802,1483.4542056721616,1032.1723649710802,1483.4542056721616
Howland Forest,resp14c_only,Respired 14C,4,2.0,4.0,50,intermediate,2430.517578125,1707.032470703125,4774.418118166333,5586.788910335326,4774.418118166333,5586.788910335326
Howland Forest,resp14c_only,Respired 14C,4,2.0,4.0,100,intermediate,1470.2132568359375,939.1392822265625,7380.1005886348075,7970.779235146749,7380.1005886348075,7970.779235146749
Howland Forest,resp14c_only,Respired 14C,4,2.0,4.0,10,slow,7032.47998046875,7028.83154296875,100.8124494436617,147.87157891751377,100.8124494436617,147.87157891751377
Howland Forest,resp14c_only,Respired 14C,4,2.0,4.0,50,slow,6905.78662109375,6770.86279296875,587.2325581258998,800.3827291630068,587.2325581258998,800.3827291630068
Howland Forest,resp14c_only,Respired 14C,4,2.0,4.0,100,slow,6590.234375,6250.76318359375,1153.2696318840308,1549.5844622169182,1153.2696318840308,1549.5844622169182
Howland Forest,resp14c_only,Respired 14C,5,2.0,4.0,10,fast,2761.296875,2057.9072265625,1544.6949904234757,1986.2939350624713,1544.6949904234757,1986.2939350624713
Howland Forest,resp14c_only,Respired 14C,5,2.0,4.0,50,fast,1797.823974609375,1348.390380859375,5468.25382087098,5750.359387712097,5468.25382087098,5750.359387712097
Howland Forest,resp14c_only,Respired 14C,5,2.0,4.0,100,fast,1687.1849365234375,1373.7767333984375,8670.284122090394,8867.009907614629,8670.284122090394,8867.009907614629
Howland Forest,resp14c_only,Respired 14C,5,2.0,4.0,10,intermediate,4209.41015625,3976.28564453125,1032.1723649710802,1483.4542056721616,1032.1723649710802,1483.4542056721616
Howland Forest,resp14c_only,Respired 14C,5,2.0,4.0,50,intermediate,2430.517578125,1707.032470703125,4774.418118166333,5586.788910335326,4774.418118166333,5586.788910335326
Howland Forest,resp14c_only,Respired 14C,5,2.0,4.0,100,intermediate,1470.2132568359375,939.1392822265625,7380.1005886348075,7970.779235146749,7380.1005886348075,7970.779235146749
Howland Forest,resp14c_only,Respired 14C,5,2.0,4.0,10,slow,7032.47998046875,7028.83154296875,100.8124494436617,147.87157891751377,100.8124494436617,147.87157891751377
Howland Forest,resp14c_only,Respired 14C,5,2.0,4.0,50,slow,6905.78662109375,6770.86279296875,587.2325581258998,800.3827291630068,587.2325581258998,800.3827291630068
Howland Forest,resp14c_only,Respired 14C,5,2.0,4.0,100,slow,6590.234375,6250.76318359375,1153.2696318840308,1549.5844622169182,1153.2696318840308,1549.5844622169182
Howland Forest,resp14c_only,Respired 14C,6,2.0,4.0,10,fast,2697.780029296875,2001.82177734375,1442.9165329318653,1852.356705331272,1442.9165329318653,1852.356705331272
Howland Forest,resp14c_only,Respired 14C,6,2.0,4.0,50,fast,1769.8653564453125,1328.908203125,5098.6555534663385,5358.036858838372,5098.6555534663385,5358.036858838372
Howland Forest,resp14c_only,Respired 14C,6,2.0,4.0,100,fast,1668.922119140625,1361.8013916015625,8093.48925279572,8274.1544305375,8093.48925279572,8274.1544305375
Howland Forest,resp14c_only,Respired 14C,6,2.0,4.0,10,intermediate,4500.9501953125,4241.90087890625,1147.7494151178935,1648.1789256623583,1147.7494151178935,1648.1789256623583
Howland Forest,resp14c_only,Respired 14C,6,2.0,4.0,50,intermediate,2562.67041015625,1790.79052734375,5271.294236336205,6145.932240029338,5271.294236336205,6145.932240029338
Howland Forest,resp14c_only,Respired 14C,6,2.0,4.0,100,intermediate,1549.447021484375,990.8678588867188,8122.033579346625,8750.408234365485,8122.033579346625,8750.408234365485
Howland Forest,resp14c_only,Respired 14C,6,2.0,4.0,10,slow,4589.1328125,4585.20361328125,104.72381589140461,153.5949452975545,104.72381589140461,153.5949452975545
Howland Forest,resp14c_only,Respired 14C,6,2.0,4.0,50,slow,4456.07861328125,4317.3828125,607.8600305370721,825.0989213870716,607.8600305370721,825.0989213870716
Howland Forest,resp14c_only,Respired 14C,6,2.0,4.0,100,slow,4138.05419921875,3807.25,1181.78662002166,1568.9551036171704,1181.78662002166,1568.9551036171704
Howland Forest,resp14c_only,Respired 14C,7,2.0,4.0,10,fast,2711.792724609375,2014.18359375,1445.2361239799723,1856.0197570859452,1445.2361239799723,1856.0197570859452
Howland Forest,resp14c_only,Respired 14C,7,2.0,4.0,50,fast,1776.02880859375,1333.2109375,5108.889393727242,5369.598108308097,5108.889393727242,5369.598108308097
Howland Forest,resp14c_only,Respired 14C,7,2.0,4.0,100,fast,1672.9486083984375,1364.4422607421875,8107.6768827706765,8289.324115374193,8107.6768827706765,8289.324115374193
Howland Forest,resp14c_only,Respired 14C,7,2.0,4.0,10,intermediate,4491.73193359375,4233.6220703125,1143.997538122374,1642.853829509629,1143.997538122374,1642.853829509629
Howland Forest,resp14c_only,Respired 14C,7,2.0,4.0,50,intermediate,2557.88623046875,1787.2120361328125,5255.112888303578,6127.371344373186,5255.112888303578,6127.371344373186
Howland Forest,resp14c_only,Respired 14C,7,2.0,4.0,100,intermediate,1546.311767578125,988.8429565429688,8096.934566708847,8723.393281127002,8096.934566708847,8723.393281127002
Howland Forest,resp14c_only,Respired 14C,7,2.0,4.0,10,slow,4360.51416015625,4356.52685546875,106.94003308236917,156.84311388996554,106.94003308236917,156.84311388996554
Howland Forest,resp14c_only,Respired 14C,7,2.0,4.0,50,slow,4225.17333984375,4084.381103515625,620.3161729857462,841.3579875850244,620.3161729857462,841.3579875850244
Howland Forest,resp14c_only,Respired 14C,7,2.0,4.0,100,slow,3903.03564453125,3569.97705078125,1203.7017293180756,1594.4321508310213,1203.7017293180756,1594.4321508310213
Howland Forest,resp14c_only,Respired 14C,8,2.0,4.0,10,fast,2711.792724609375,2014.18359375,1445.2361239799723,1856.0197570859452,1445.2361239799723,1856.0197570859452
Howland Forest,resp14c_only,Respired 14C,8,2.0,4.0,50,fast,1776.02880859375,1333.2109375,5108.889393727242,5369.598108308097,5108.889393727242,5369.598108308097
Howland Forest,resp14c_only,Respired 14C,8,2.0,4.0,100,fast,1672.9486083984375,1364.4422607421875,8107.6768827706765,8289.324115374193,8107.6768827706765,8289.324115374193
Howland Forest,resp14c_only,Respired 14C,8,2.0,4.0,10,intermediate,4491.73193359375,4233.6220703125,1143.997538122374,1642.853829509629,1143.997538122374,1642.853829509629
Howland Forest,resp14c_only,Respired 14C,8,2.0,4.0,50,intermediate,2557.88623046875,1787.2120361328125,5255.112888303578,6127.371344373186,5255.112888303578,6127.371344373186
Howland Forest,resp14c_only,Respired 14C,8,2.0,4.0,100,intermediate,1546.311767578125,988.8429565429688,8096.934566708847,8723.393281127002,8096.934566708847,8723.393281127002
Howland Forest,resp14c_only,Respired 14C,8,2.0,4.0,10,slow,4360.51416015625,4356.52685546875,106.94003308236917,156.84311388996554,106.94003308236917,156.84311388996554
Howland Forest,resp14c_only,Respired 14C,8,2.0,4.0,50,slow,4225.17333984375,4084.381103515625,620.3161729857462,841.3579875850244,620.3161729857462,841.3579875850244
Howland Forest,resp14c_only,Respired 14C,8,2.0,4.0,100,slow,3903.03564453125,3569.97705078125,1203.7017293180756,1594.4321508310213,1203.7017293180756,1594.4321508310213
Howland Forest,resp14c_only,Respired 14C,9,2.0,4.0,10,fast,2711.792724609375,2014.18359375,1445.2361239799723,1856.0197570859452,1445.2361239799723,1856.0197570859452
Howland Forest,resp14c_only,Respired 14C,9,2.0,4.0,50,fast,1776.02880859375,1333.2109375,5108.889393727242,5369.598108308097,5108.889393727242,5369.598108308097
Howland Forest,resp14c_only,Respired 14C,9,2.0,4.0,100,fast,1672.9486083984375,1364.4422607421875,8107.6768827706765,8289.324115374193,8107.6768827706765,8289.324115374193
Howland Forest,resp14c_only,Respired 14C,9,2.0,4.0,10,intermediate,4491.73193359375,4233.6220703125,1143.997538122374,1642.853829509629,1143.997538122374,1642.853829509629
Howland Forest,resp14c_only,Respired 14C,9,2.0,4.0,50,intermediate,2557.88623046875,1787.2120361328125,5255.112888303578,6127.371344373186,5255.112888303578,6127.371344373186
Howland Forest,resp14c_only,Respired 14C,9,2.0,4.0,100,intermediate,1546.311767578125,988.8429565429688,8096.934566708847,8723.393281127002,8096.934566708847,8723.393281127002
Howland Forest,resp14c_only,Respired 14C,9,2.0,4.0,10,slow,4360.51416015625,4356.52685546875,106.94003308236917,156.84311388996554,106.94003308236917,156.84311388996554
Howland Forest,resp14c_only,Respired 14C,9,2.0,4.0,50,slow,4225.17333984375,4084.381103515625,620.3161729857462,841.3579875850244,620.3161729857462,841.3579875850244
Howland Forest,resp14c_only,Respired 14C,9,2.0,4.0,100,slow,3903.03564453125,3569.97705078125,1203.7017293180756,1594.4321508310213,1203.7017293180756,1594.4321508310213
Howland Forest,resp14c_only,Respired 14C,10,2.0,4.0,10,fast,2727.323974609375,2027.8963623046875,1388.113498430726,1783.3860286994147,1388.113498430726,1783.3860286994147
Howland Forest,resp14c_only,Respired 14C,10,2.0,4.0,50,fast,1782.857666015625,1337.969970703125,4909.146050642882,5160.522006647099,4909.146050642882,5160.522006647099
